identical_amino_acids,coancestry_distribution,convergent_evolution_distribution
5192,4643,2237
5192,4654,2183
5192,4663,2226
5192,4696,2206
5192,4637,2191
5192,4656,2237
5192,4659,2214
5192,4631,2230
5192,4613,2203
5192,4614,2194
5192,4641,2215
5192,4645,2258
5192,4653,2226
5192,4662,2174
5192,4642,2234
5192,4636,2248
5192,4683,2275
5192,4648,2214
5192,4653,2171
5192,4640,2184
5192,4679,2190
5192,4700,2237
5192,4659,2251
5192,4678,2209
5192,4669,2283
5192,4650,2211
5192,4670,2238
5192,4668,2198
5192,4682,2247
5192,4622,2247
5192,4656,2156
5192,4673,2238
5192,4664,2239
5192,4664,2238
5192,4650,2206
5192,4641,2226
5192,4639,2167
5192,4665,2185
5192,4646,2231
5192,4613,2186
5192,4647,2218
5192,4644,2254
5192,4623,2240
5192,4614,2244
5192,4657,2233
5192,4654,2216
5192,4670,2191
5192,4687,2218
5192,4664,2224
5192,4674,2243
5192,4679,2173
5192,4657,2210
5192,4669,2205
5192,4694,2180
5192,4634,2231
5192,4641,2210
5192,4667,2212
5192,4653,2243
5192,4693,2225
5192,4690,2218
5192,4690,2215
5192,4708,2220
5192,4683,2185
5192,4680,2195
5192,4606,2260
5192,4693,2198
5192,4619,2258
5192,4675,2237
5192,4663,2225
5192,4658,2204
5192,4641,2256
5192,4673,2211
5192,4652,2238
5192,4638,2242
5192,4657,2213
5192,4645,2207
5192,4652,2197
5192,4652,2212
5192,4667,2200
5192,4736,2161
5192,4641,2213
5192,4668,2203
5192,4657,2217
5192,4659,2226
5192,4639,2201
5192,4661,2226
5192,4653,2192
5192,4626,2206
5192,4682,2240
5192,4658,2206
5192,4669,2213
5192,4671,2242
5192,4674,2247
5192,4649,2248
5192,4630,2227
5192,4668,2166
5192,4679,2253
5192,4657,2246
5192,4664,2233
5192,4663,2191
5192,4685,2237
5192,4665,2247
5192,4630,2228
5192,4672,2195
5192,4674,2248
5192,4632,2194
5192,4668,2254
5192,4639,2170
5192,4669,2227
5192,4633,2207
5192,4666,2210
5192,4672,2221
5192,4707,2167
5192,4683,2237
5192,4630,2212
5192,4694,2248
5192,4650,2222
5192,4643,2192
5192,4642,2244
5192,4626,2203
5192,4649,2168
5192,4605,2166
5192,4704,2212
5192,4672,2157
5192,4683,2192
5192,4638,2225
5192,4667,2269
5192,4658,2192
5192,4666,2217
5192,4650,2180
5192,4658,2247
5192,4670,2236
5192,4669,2201
5192,4609,2192
5192,4687,2218
5192,4631,2217
5192,4662,2210
5192,4711,2226
5192,4660,2173
5192,4660,2212
5192,4656,2189
5192,4675,2205
5192,4667,2152
5192,4659,2206
5192,4680,2209
5192,4643,2279
5192,4629,2188
5192,4627,2225
5192,4625,2194
5192,4654,2228
5192,4639,2205
5192,4677,2198
5192,4645,2163
5192,4632,2177
5192,4639,2211
5192,4650,2209
5192,4607,2215
5192,4667,2276
5192,4685,2220
5192,4644,2187
5192,4668,2247
5192,4676,2245
5192,4657,2274
5192,4670,2220
5192,4601,2155
5192,4677,2220
5192,4678,2185
5192,4682,2150
5192,4689,2196
5192,4666,2251
5192,4655,2177
5192,4655,2213
5192,4654,2230
5192,4701,2256
5192,4672,2214
5192,4685,2224
5192,4672,2244
5192,4667,2260
5192,4623,2210
5192,4627,2191
5192,4652,2182
5192,4674,2227
5192,4655,2220
5192,4646,2252
5192,4627,2223
5192,4640,2236
5192,4623,2205
5192,4620,2207
5192,4645,2190
5192,4652,2211
5192,4628,2220
5192,4642,2246
5192,4684,2188
5192,4651,2170
5192,4655,2235
5192,4687,2182
5192,4659,2191
5192,4652,2197
5192,4669,2217
5192,4652,2218
5192,4676,2214
5192,4648,2231
5192,4657,2246
5192,4670,2202
5192,4665,2252
5192,4653,2201
5192,4609,2216
5192,4680,2177
5192,4621,2201
5192,4623,2238
5192,4677,2266
5192,4653,2144
5192,4710,2247
5192,4652,2223
5192,4658,2216
5192,4661,2198
5192,4663,2232
5192,4650,2213
5192,4683,2131
5192,4674,2165
5192,4654,2225
5192,4646,2218
5192,4612,2161
5192,4685,2198
5192,4649,2196
5192,4609,2174
5192,4630,2176
5192,4631,2258
5192,4668,2230
5192,4696,2181
5192,4631,2174
5192,4637,2272
5192,4660,2265
5192,4660,2163
5192,4673,2182
5192,4702,2201
5192,4663,2186
5192,4663,2230
5192,4652,2270
5192,4618,2229
5192,4694,2194
5192,4677,2169
5192,4659,2246
5192,4636,2183
5192,4641,2178
5192,4656,2180
5192,4685,2200
5192,4666,2207
5192,4647,2212
5192,4712,2259
5192,4640,2235
5192,4619,2222
5192,4643,2241
5192,4661,2274
5192,4658,2194
5192,4654,2198
5192,4625,2188
5192,4697,2168
5192,4654,2187
5192,4649,2242
5192,4622,2214
5192,4717,2233
5192,4641,2247
5192,4689,2179
5192,4694,2168
5192,4677,2233
5192,4672,2235
5192,4646,2232
5192,4652,2261
5192,4657,2211
5192,4633,2219
5192,4659,2229
5192,4610,2215
5192,4633,2220
5192,4643,2244
5192,4664,2196
5192,4639,2254
5192,4645,2147
5192,4625,2231
5192,4665,2229
5192,4679,2240
5192,4636,2233
5192,4614,2224
5192,4669,2161
5192,4682,2205
5192,4684,2229
5192,4667,2184
5192,4638,2231
5192,4647,2207
5192,4646,2210
5192,4634,2168
5192,4639,2220
5192,4655,2195
5192,4689,2223
5192,4645,2236
5192,4634,2224
5192,4694,2199
5192,4616,2254
5192,4645,2195
5192,4684,2164
5192,4654,2189
5192,4637,2263
5192,4644,2197
5192,4674,2234
5192,4670,2184
5192,4660,2198
5192,4646,2260
5192,4640,2227
5192,4649,2174
5192,4664,2193
5192,4664,2238
5192,4643,2182
5192,4672,2230
5192,4686,2175
5192,4657,2237
5192,4665,2206
5192,4619,2176
5192,4685,2172
5192,4643,2184
5192,4644,2246
5192,4663,2186
5192,4670,2241
5192,4652,2199
5192,4657,2168
5192,4677,2178
5192,4662,2205
5192,4635,2245
5192,4632,2254
5192,4675,2199
5192,4652,2218
5192,4665,2212
5192,4618,2228
5192,4664,2215
5192,4644,2273
5192,4664,2250
5192,4680,2227
5192,4630,2199
5192,4637,2148
5192,4650,2232
5192,4663,2220
5192,4622,2217
5192,4653,2208
5192,4617,2234
5192,4683,2240
5192,4654,2193
5192,4629,2194
5192,4652,2255
5192,4680,2194
5192,4639,2202
5192,4647,2201
5192,4613,2172
5192,4648,2191
5192,4671,2260
5192,4706,2245
5192,4668,2176
5192,4638,2217
5192,4671,2261
5192,4664,2208
5192,4638,2223
5192,4674,2207
5192,4618,2212
5192,4649,2194
5192,4675,2189
5192,4669,2219
5192,4643,2223
5192,4612,2198
5192,4689,2203
5192,4639,2225
5192,4679,2206
5192,4638,2233
5192,4660,2251
5192,4635,2232
5192,4668,2189
5192,4665,2238
5192,4674,2197
5192,4636,2228
5192,4648,2186
5192,4639,2157
5192,4640,2210
5192,4669,2185
5192,4650,2178
5192,4637,2229
5192,4647,2247
5192,4678,2229
5192,4658,2217
5192,4628,2206
5192,4654,2186
5192,4695,2212
5192,4631,2148
5192,4685,2204
5192,4661,2188
5192,4649,2266
5192,4654,2203
5192,4642,2238
5192,4646,2214
5192,4663,2229
5192,4657,2213
5192,4649,2251
5192,4705,2239
5192,4691,2204
5192,4657,2212
5192,4630,2216
5192,4655,2212
5192,4655,2185
5192,4626,2255
5192,4700,2185
5192,4629,2281
5192,4625,2213
5192,4672,2230
5192,4656,2180
5192,4667,2237
5192,4658,2231
5192,4659,2251
5192,4688,2238
5192,4651,2225
5192,4662,2188
5192,4634,2188
5192,4672,2195
5192,4640,2169
5192,4654,2207
5192,4653,2229
5192,4654,2213
5192,4658,2257
5192,4658,2211
5192,4639,2258
5192,4662,2223
5192,4652,2235
5192,4685,2226
5192,4641,2218
5192,4688,2181
5192,4623,2179
5192,4655,2247
5192,4633,2230
5192,4652,2247
5192,4673,2235
5192,4681,2201
5192,4637,2254
5192,4699,2235
5192,4642,2207
5192,4672,2212
5192,4682,2172
5192,4622,2175
5192,4657,2147
5192,4681,2215
5192,4669,2189
5192,4613,2194
5192,4694,2219
5192,4673,2200
5192,4672,2185
5192,4631,2201
5192,4668,2218
5192,4658,2246
5192,4666,2214
5192,4659,2237
5192,4649,2198
5192,4629,2153
5192,4659,2195
5192,4679,2272
