identical_amino_acids,coancestry_distribution,convergent_evolution_distribution
5794,4716,2765
5794,4728,2799
5794,4710,2758
5794,4687,2781
5794,4711,2767
5794,4751,2803
5794,4661,2766
5794,4715,2877
5794,4677,2791
5794,4742,2801
5794,4722,2812
5794,4676,2829
5794,4714,2802
5794,4716,2833
5794,4684,2843
5794,4725,2786
5794,4693,2787
5794,4744,2858
5794,4740,2767
5794,4707,2829
5794,4743,2851
5794,4694,2749
5794,4679,2768
5794,4684,2796
5794,4698,2801
5794,4698,2840
5794,4730,2773
5794,4642,2860
5794,4669,2784
5794,4654,2813
5794,4672,2789
5794,4690,2802
5794,4670,2818
5794,4642,2855
5794,4654,2788
5794,4699,2794
5794,4759,2829
5794,4696,2723
5794,4730,2816
5794,4662,2767
5794,4714,2797
5794,4688,2784
5794,4695,2754
5794,4715,2806
5794,4688,2857
5794,4719,2820
5794,4687,2802
5794,4681,2780
5794,4737,2775
5794,4708,2811
5794,4668,2790
5794,4707,2793
5794,4732,2830
5794,4717,2822
5794,4685,2748
5794,4666,2804
5794,4675,2796
5794,4663,2808
5794,4747,2756
5794,4705,2791
5794,4745,2807
5794,4696,2843
5794,4758,2854
5794,4685,2788
5794,4690,2790
5794,4670,2787
5794,4694,2816
5794,4702,2775
5794,4738,2791
5794,4701,2783
5794,4703,2726
5794,4687,2813
5794,4702,2841
5794,4716,2838
5794,4699,2856
5794,4676,2753
5794,4710,2813
5794,4720,2791
5794,4699,2862
5794,4742,2838
5794,4713,2816
5794,4685,2771
5794,4698,2848
5794,4672,2771
5794,4741,2799
5794,4663,2724
5794,4708,2764
5794,4714,2778
5794,4703,2850
5794,4728,2759
5794,4727,2874
5794,4724,2770
5794,4717,2786
5794,4679,2831
5794,4696,2747
5794,4710,2730
5794,4705,2825
5794,4657,2772
5794,4716,2829
5794,4681,2804
5794,4690,2820
5794,4672,2782
5794,4718,2814
5794,4682,2846
5794,4730,2754
5794,4730,2841
5794,4713,2807
5794,4714,2800
5794,4712,2730
5794,4722,2855
5794,4704,2919
5794,4696,2765
5794,4667,2798
5794,4723,2791
5794,4731,2781
5794,4716,2758
5794,4677,2789
5794,4675,2821
5794,4726,2842
5794,4710,2863
5794,4741,2745
5794,4693,2830
5794,4743,2798
5794,4709,2803
5794,4700,2799
5794,4673,2788
5794,4718,2770
5794,4721,2875
5794,4732,2797
5794,4743,2770
5794,4677,2859
5794,4683,2734
5794,4744,2827
5794,4713,2745
5794,4692,2783
5794,4724,2776
5794,4707,2890
5794,4691,2862
5794,4682,2781
5794,4685,2849
5794,4748,2775
5794,4696,2762
5794,4666,2770
5794,4747,2785
5794,4695,2770
5794,4719,2838
5794,4714,2794
5794,4643,2831
5794,4718,2811
5794,4714,2829
5794,4731,2857
5794,4692,2783
5794,4697,2849
5794,4703,2832
5794,4682,2760
5794,4713,2734
5794,4656,2838
5794,4707,2873
5794,4697,2796
5794,4715,2803
5794,4675,2745
5794,4718,2805
5794,4684,2840
5794,4719,2766
5794,4748,2788
5794,4721,2735
5794,4762,2785
5794,4689,2785
5794,4679,2809
5794,4718,2806
5794,4724,2823
5794,4694,2806
5794,4714,2816
5794,4722,2784
5794,4741,2758
5794,4666,2794
5794,4758,2818
5794,4732,2790
5794,4710,2804
5794,4687,2826
5794,4768,2759
5794,4693,2801
5794,4685,2775
5794,4723,2783
5794,4694,2825
5794,4680,2805
5794,4703,2853
5794,4676,2815
5794,4727,2841
5794,4726,2792
5794,4674,2757
5794,4701,2792
5794,4719,2797
5794,4680,2768
5794,4650,2823
5794,4692,2788
5794,4687,2852
5794,4671,2808
5794,4695,2806
5794,4737,2829
5794,4677,2848
5794,4643,2787
5794,4701,2833
5794,4718,2826
5794,4723,2771
5794,4723,2859
5794,4769,2843
5794,4693,2800
5794,4705,2803
5794,4694,2809
5794,4708,2808
5794,4713,2851
5794,4713,2849
5794,4721,2809
5794,4663,2757
5794,4719,2849
5794,4712,2825
5794,4681,2800
5794,4784,2803
5794,4686,2834
5794,4714,2815
5794,4692,2705
5794,4733,2822
5794,4662,2841
5794,4690,2891
5794,4685,2821
5794,4679,2804
5794,4740,2775
5794,4713,2791
5794,4690,2843
5794,4696,2816
5794,4692,2783
5794,4742,2817
5794,4740,2809
5794,4642,2846
5794,4707,2767
5794,4684,2848
5794,4673,2774
5794,4725,2756
5794,4642,2831
5794,4697,2799
5794,4688,2795
5794,4718,2793
5794,4689,2827
5794,4753,2861
5794,4679,2749
5794,4686,2808
5794,4714,2828
5794,4742,2829
5794,4713,2839
5794,4690,2795
5794,4708,2797
5794,4711,2738
5794,4721,2793
5794,4672,2798
5794,4711,2787
5794,4734,2744
5794,4752,2782
5794,4746,2820
5794,4721,2777
5794,4730,2758
5794,4712,2731
5794,4645,2818
5794,4713,2877
5794,4672,2749
5794,4735,2853
5794,4737,2833
5794,4674,2809
5794,4708,2832
5794,4712,2768
5794,4687,2840
5794,4681,2836
5794,4722,2811
5794,4728,2837
5794,4738,2785
5794,4726,2724
5794,4673,2793
5794,4748,2831
5794,4706,2872
5794,4698,2766
5794,4691,2848
5794,4723,2765
5794,4716,2797
5794,4741,2812
5794,4715,2794
5794,4684,2812
5794,4707,2787
5794,4695,2836
5794,4709,2786
5794,4739,2766
5794,4725,2849
5794,4698,2792
5794,4718,2800
5794,4735,2774
5794,4716,2838
5794,4712,2825
5794,4706,2785
5794,4670,2794
5794,4708,2822
5794,4726,2795
5794,4673,2825
5794,4714,2854
5794,4677,2785
5794,4647,2820
5794,4713,2762
5794,4716,2769
5794,4687,2768
5794,4687,2779
5794,4743,2795
5794,4726,2803
5794,4673,2815
5794,4688,2848
5794,4698,2775
5794,4687,2807
5794,4704,2835
5794,4739,2807
5794,4684,2780
5794,4675,2822
5794,4761,2774
5794,4755,2836
5794,4754,2831
5794,4678,2810
5794,4684,2808
5794,4660,2813
5794,4701,2755
5794,4669,2792
5794,4671,2794
5794,4684,2869
5794,4687,2802
5794,4721,2790
5794,4680,2817
5794,4687,2779
5794,4692,2812
5794,4674,2734
5794,4699,2824
5794,4711,2771
5794,4664,2806
5794,4700,2784
5794,4716,2808
5794,4667,2782
5794,4732,2812
5794,4733,2820
5794,4667,2845
5794,4681,2764
5794,4675,2810
5794,4709,2799
5794,4667,2756
5794,4710,2838
5794,4651,2793
5794,4710,2821
5794,4705,2773
5794,4716,2766
5794,4772,2791
5794,4687,2767
5794,4695,2828
5794,4724,2792
5794,4721,2760
5794,4727,2844
5794,4684,2840
5794,4737,2789
5794,4672,2718
5794,4693,2699
5794,4687,2801
5794,4636,2790
5794,4684,2801
5794,4716,2762
5794,4708,2867
5794,4708,2798
5794,4731,2766
5794,4655,2797
5794,4667,2823
5794,4682,2839
5794,4748,2813
5794,4762,2833
5794,4672,2757
5794,4672,2783
5794,4687,2800
5794,4721,2774
5794,4695,2878
5794,4714,2814
5794,4725,2781
5794,4711,2819
5794,4680,2817
5794,4701,2812
5794,4732,2776
5794,4700,2892
5794,4635,2823
5794,4704,2870
5794,4736,2834
5794,4683,2824
5794,4635,2803
5794,4676,2860
5794,4656,2783
5794,4700,2818
5794,4714,2797
5794,4684,2800
5794,4738,2793
5794,4710,2809
5794,4661,2784
5794,4656,2834
5794,4663,2803
5794,4672,2794
5794,4720,2806
5794,4760,2784
5794,4776,2837
5794,4643,2796
5794,4717,2798
5794,4729,2793
5794,4723,2801
5794,4734,2798
5794,4711,2768
5794,4733,2819
5794,4686,2760
5794,4675,2807
5794,4705,2834
5794,4676,2835
5794,4689,2809
5794,4723,2802
5794,4723,2837
5794,4726,2805
5794,4679,2783
5794,4708,2794
5794,4709,2920
5794,4676,2846
5794,4694,2823
5794,4730,2816
5794,4725,2870
5794,4791,2809
5794,4692,2761
5794,4735,2795
5794,4709,2885
5794,4721,2852
5794,4664,2789
5794,4706,2809
5794,4737,2745
5794,4724,2799
5794,4708,2819
5794,4689,2789
5794,4756,2832
5794,4727,2842
5794,4686,2770
5794,4698,2788
5794,4699,2775
5794,4725,2830
5794,4686,2795
5794,4638,2844
5794,4679,2841
5794,4759,2795
5794,4701,2792
5794,4699,2830
5794,4720,2769
5794,4695,2868
5794,4725,2742
5794,4706,2768
5794,4700,2757
5794,4709,2815
5794,4714,2810
5794,4706,2809
5794,4735,2838
5794,4712,2827
5794,4716,2782
5794,4712,2842
5794,4712,2809
5794,4696,2756
5794,4713,2789
5794,4670,2756
5794,4639,2828
5794,4716,2813
5794,4706,2802
5794,4716,2759
5794,4693,2816
5794,4703,2845
5794,4720,2846
5794,4682,2782
5794,4704,2784
5794,4663,2793
5794,4714,2788
5794,4696,2870
5794,4706,2832
5794,4668,2803
5794,4676,2807
5794,4726,2807
5794,4699,2797
5794,4700,2735
5794,4709,2843
5794,4718,2779
5794,4692,2747
5794,4719,2786
5794,4709,2809
5794,4702,2822
5794,4686,2793
5794,4714,2767
5794,4716,2795
5794,4717,2831
5794,4703,2843
5794,4724,2805
5794,4679,2839
5794,4718,2751
5794,4729,2781
5794,4694,2821
5794,4665,2815
5794,4674,2802
5794,4697,2821
5794,4687,2799
5794,4692,2831
5794,4724,2803
5794,4683,2813
5794,4692,2825
5794,4658,2767
5794,4730,2833
5794,4721,2825
5794,4692,2838
5794,4727,2786
5794,4733,2774
5794,4705,2815
5794,4700,2874
5794,4667,2778
5794,4672,2785
5794,4677,2805
5794,4677,2856
5794,4648,2739
5794,4685,2796
5794,4724,2774
5794,4670,2850
5794,4723,2817
5794,4685,2782
5794,4669,2759
5794,4688,2830
5794,4716,2780
5794,4668,2806
5794,4672,2819
5794,4664,2747
5794,4746,2734
5794,4713,2793
5794,4747,2788
5794,4694,2803
5794,4688,2829
5794,4742,2872
5794,4699,2825
5794,4680,2797
5794,4742,2791
5794,4730,2815
5794,4730,2824
5794,4717,2794
5794,4725,2821
5794,4746,2817
5794,4727,2783
5794,4701,2803
5794,4701,2831
5794,4712,2795
5794,4716,2800
5794,4680,2794
5794,4686,2827
5794,4702,2823
5794,4768,2757
5794,4700,2846
5794,4730,2782
5794,4677,2793
5794,4732,2772
5794,4755,2764
5794,4721,2838
5794,4730,2879
5794,4697,2826
5794,4688,2770
5794,4725,2842
5794,4713,2787
5794,4709,2770
5794,4709,2811
5794,4747,2784
5794,4691,2910
5794,4717,2839
5794,4707,2857
5794,4736,2738
5794,4708,2870
5794,4681,2844
5794,4720,2737
5794,4717,2775
5794,4728,2760
5794,4697,2831
5794,4738,2835
5794,4720,2831
5794,4671,2814
5794,4736,2787
5794,4705,2842
5794,4690,2756
5794,4737,2809
5794,4713,2844
5794,4670,2805
5794,4724,2797
5794,4702,2877
5794,4693,2804
5794,4718,2813
5794,4708,2869
5794,4715,2799
5794,4715,2822
5794,4673,2809
5794,4711,2776
5794,4721,2800
5794,4690,2782
5794,4666,2797
5794,4729,2756
5794,4717,2739
5794,4726,2873
5794,4712,2799
5794,4699,2828
5794,4709,2800
5794,4731,2844
5794,4687,2822
5794,4745,2766
5794,4680,2826
5794,4714,2818
5794,4693,2804
5794,4690,2856
5794,4739,2826
5794,4742,2843
5794,4685,2804
5794,4718,2843
5794,4712,2829
5794,4727,2829
5794,4706,2829
5794,4730,2832
5794,4732,2786
5794,4731,2793
5794,4641,2777
5794,4672,2810
5794,4688,2770
5794,4690,2787
5794,4785,2846
5794,4726,2792
5794,4712,2757
5794,4668,2778
5794,4726,2756
5794,4686,2760
5794,4708,2818
5794,4712,2845
5794,4726,2756
5794,4689,2720
5794,4653,2835
5794,4663,2786
5794,4670,2797
5794,4716,2810
5794,4703,2763
5794,4724,2796
5794,4697,2759
5794,4738,2820
5794,4732,2753
5794,4738,2832
5794,4719,2825
